datetime;id;name;temp_degC;relHum_%;absHum_gkg;pres_hPa;timestamp
2022-12-27 00:00:02+00:00;58;Wohnzimmer;16.92371;60.43301;8.67221;1016.00708;1672099202
2022-12-27 00:00:47+00:00;59;Arbeitszimmer;16.88442;60.52485;8.66499;0.0;1672099247
2022-12-27 00:01:02+00:00;58;Wohnzimmer;16.92333;60.51025;8.68309;1016.02222;1672099262
2022-12-27 00:01:47+00:00;59;Arbeitszimmer;16.88271;60.51188;8.66224;0.0;1672099307
2022-12-27 00:02:02+00:00;58;Wohnzimmer;16.89987;60.48594;8.66743;1016.04541;1672099322
2022-12-27 00:02:47+00:00;59;Arbeitszimmer;16.87317;60.60553;8.6707;0.0;1672099367
2022-12-27 00:03:02+00:00;58;Wohnzimmer;16.91704;60.53333;8.68313;1016.04395;1672099382
2022-12-27 00:03:47+00:00;59;Arbeitszimmer;16.88404;60.56738;8.67088;0.0;1672099427
2022-12-27 00:04:02+00:00;58;Wohnzimmer;16.92562;60.49271;8.68176;1015.97168;1672099442
2022-12-27 00:04:47+00:00;59;Arbeitszimmer;16.89262;60.69965;8.69428;0.0;1672099487
2022-12-27 00:05:03+00:00;58;Wohnzimmer;16.90311;60.53381;8.67597;1016.00122;1672099503
2022-12-27 00:05:47+00:00;59;Arbeitszimmer;16.88347;60.59341;8.67431;0.0;1672099547
2022-12-27 00:06:03+00:00;58;Wohnzimmer;16.9054;60.49089;8.67101;1016.01465;1672099563
2022-12-27 00:06:47+00:00;59;Arbeitszimmer;16.85886;60.57348;8.65869;0.0;1672099607
2022-12-27 00:07:05+00:00;58;Wohnzimmer;16.88766;60.54249;8.66919;1016.03467;1672099625
2022-12-27 00:07:47+00:00;59;Arbeitszimmer;16.87431;60.59246;8.66942;0.0;1672099667
2022-12-27 00:08:07+00:00;58;Wohnzimmer;16.86935;60.47592;8.65018;1016.03882;1672099687
2022-12-27 00:08:47+00:00;59;Arbeitszimmer;16.89873;60.59542;8.68252;0.0;1672099727
2022-12-27 00:09:07+00:00;58;Wohnzimmer;16.87984;60.51054;8.66057;1016.07983;1672099747
