datetime;id;name;temp_degC;relHum_%;absHum_gkg;pres_hPa;timestamp
2022-12-16 00:00:41+00:00;59;Arbeitszimmer;14.50615;51.63565;6.40291;0.0;1671148841
2022-12-16 00:00:41+00:00;58;Wohnzimmer;15.24029;42.07573;5.45569;994.95166;1671148841
2022-12-16 00:01:41+00:00;59;Arbeitszimmer;14.5153;51.51005;6.3909;0.0;1671148901
2022-12-16 00:01:41+00:00;58;Wohnzimmer;15.24277;42.09585;5.45912;994.94189;1671148901
2022-12-16 00:02:41+00:00;59;Arbeitszimmer;14.52255;51.40524;6.38072;0.0;1671148961
2022-12-16 00:02:41+00:00;58;Wohnzimmer;15.22446;41.94374;5.43336;994.95386;1671148961
2022-12-16 00:03:41+00:00;59;Arbeitszimmer;14.54697;51.35355;6.3838;0.0;1671149021
2022-12-16 00:03:41+00:00;58;Wohnzimmer;15.22198;41.96777;5.43565;994.96973;1671149021
2022-12-16 00:04:41+00:00;59;Arbeitszimmer;14.55536;51.33142;6.38431;0.0;1671149081
2022-12-16 00:04:41+00:00;58;Wohnzimmer;15.21358;42.02471;5.44026;995.01758;1671149081
2022-12-16 00:05:41+00:00;59;Arbeitszimmer;14.55441;51.26953;6.37624;0.0;1671149141
2022-12-16 00:05:41+00:00;58;Wohnzimmer;15.18707;41.97836;5.42552;995.01733;1671149141
2022-12-16 00:06:41+00:00;59;Arbeitszimmer;14.56947;51.18914;6.3721;0.0;1671149201
2022-12-16 00:06:41+00:00;58;Wohnzimmer;15.19451;42.00659;5.43162;995.04224;1671149201
2022-12-16 00:07:41+00:00;59;Arbeitszimmer;14.59751;51.22032;6.38689;0.0;1671149261
2022-12-16 00:07:41+00:00;58;Wohnzimmer;15.18326;41.99047;5.42583;995.02002;1671149261
2022-12-16 00:08:41+00:00;59;Arbeitszimmer;14.61163;51.16482;6.38546;0.0;1671149321
2022-12-16 00:08:41+00:00;58;Wohnzimmer;15.20138;41.92276;5.42304;995.10205;1671149321
2022-12-16 00:09:41+00:00;58;Wohnzimmer;15.19756;41.97378;5.42838;995.06128;1671149381
2022-12-16 00:09:41+00:00;59;Arbeitszimmer;14.62574;51.06258;6.37818;0.0;1671149381
2022-12-16 00:10:41+00:00;59;Arbeitszimmer;14.64329;51.05724;6.38434;0.0;1671149441
2022-12-16 00:10:41+00:00;58;Wohnzimmer;15.18326;42.00888;5.42821;995.07446;1671149441
2022-12-16 00:11:41+00:00;59;Arbeitszimmer;14.63089;51.06697;6.38073;0.0;1671149501
2022-12-16 00:11:41+00:00;58;Wohnzimmer;15.17563;41.96863;5.4205;995.08667;1671149501
2022-12-16 00:12:41+00:00;59;Arbeitszimmer;14.66236;51.05982;6.39208;0.0;1671149561
2022-12-16 00:12:41+00:00;58;Wohnzimmer;15.17487;42.02881;5.42802;995.09595;1671149561
2022-12-16 00:13:41+00:00;59;Arbeitszimmer;14.63699;51.0869;6.38559;0.0;1671149621
2022-12-16 00:13:41+00:00;58;Wohnzimmer;15.13691;41.97111;5.4081;995.0708;1671149621
2022-12-16 00:14:41+00:00;59;Arbeitszimmer;14.64767;51.05925;6.38629;0.0;1671149681
2022-12-16 00:14:41+00:00;58;Wohnzimmer;15.11326;41.99324;5.40319;995.06812;1671149681
2022-12-16 00:15:41+00:00;59;Arbeitszimmer;14.65816;51.05934;6.39039;0.0;1671149741
2022-12-16 00:15:41+00:00;58;Wohnzimmer;15.1207;42.0207;5.40917;995.07983;1671149741
2022-12-16 00:16:41+00:00;59;Arbeitszimmer;14.64977;51.0417;6.38491;0.0;1671149801
2022-12-16 00:16:41+00:00;58;Wohnzimmer;15.14416;42.09003;5.42581;995.09692;1671149801
