datetime;id;name;temp_degC;relHum_%;absHum_gkg;pres_hPa;timestamp
2022-12-19 00:00:00+00:00;58;Wohnzimmer;15.03372;43.16225;5.52685;1016.28003;1671408000
2022-12-19 00:00:22+00:00;59;Arbeitszimmer;14.44263;49.46423;6.10992;0.0;1671408022
2022-12-19 00:01:02+00:00;58;Wohnzimmer;15.01637;43.11924;5.51552;1016.30225;1671408062
2022-12-19 00:01:22+00:00;59;Arbeitszimmer;14.44798;49.51677;6.11841;0.0;1671408082
2022-12-19 00:02:03+00:00;58;Wohnzimmer;15.02113;43.18981;5.52615;1016.30298;1671408123
2022-12-19 00:02:22+00:00;59;Arbeitszimmer;14.43157;49.45374;6.10451;0.0;1671408142
2022-12-19 00:03:03+00:00;58;Wohnzimmer;15.01541;43.15529;5.51981;1016.29614;1671408183
2022-12-19 00:03:22+00:00;59;Arbeitszimmer;14.4516;49.42074;6.10789;0.0;1671408202
2022-12-19 00:04:04+00:00;58;Wohnzimmer;14.9992;43.17017;5.51628;1016.31812;1671408244
2022-12-19 00:04:22+00:00;59;Arbeitszimmer;14.46838;49.3947;6.11093;0.0;1671408262
2022-12-19 00:05:04+00:00;58;Wohnzimmer;15.02209;43.17741;5.52488;1016.31348;1671408304
2022-12-19 00:05:22+00:00;59;Arbeitszimmer;14.44874;49.39899;6.10414;0.0;1671408322
2022-12-19 00:06:04+00:00;58;Wohnzimmer;14.98756;43.13412;5.50778;1016.32153;1671408364
2022-12-19 00:06:22+00:00;59;Arbeitszimmer;14.44492;49.45784;6.10999;0.0;1671408382
2022-12-19 00:07:04+00:00;58;Wohnzimmer;14.98508;43.14613;5.50848;1016.26685;1671408424
2022-12-19 00:07:22+00:00;59;Arbeitszimmer;14.47506;49.29962;6.10165;0.0;1671408442
2022-12-19 00:08:04+00:00;58;Wohnzimmer;14.98184;43.1427;5.50696;1016.32349;1671408484
2022-12-19 00:08:22+00:00;59;Arbeitszimmer;14.46171;49.30325;6.09713;0.0;1671408502
2022-12-19 00:09:05+00:00;58;Wohnzimmer;14.98432;43.21203;5.51664;1016.28833;1671408545
2022-12-19 00:09:22+00:00;59;Arbeitszimmer;14.43024;49.39995;6.09737;0.0;1671408562
2022-12-19 00:10:05+00:00;58;Wohnzimmer;14.96639;43.14699;5.50234;1016.25;1671408605
2022-12-19 00:10:22+00:00;59;Arbeitszimmer;14.4392;49.38469;6.09882;0.0;1671408622
2022-12-19 00:11:06+00:00;58;Wohnzimmer;14.95857;43.17923;5.50383;1016.26221;1671408666
2022-12-19 00:11:22+00:00;59;Arbeitszimmer;14.44626;49.4071;6.10422;0.0;1671408682
2022-12-19 00:12:06+00:00;58;Wohnzimmer;14.96029;43.20898;5.5082;1016.29419;1671408726
2022-12-19 00:12:22+00:00;59;Arbeitszimmer;14.41784;49.43628;6.09724;0.0;1671408742
2022-12-19 00:13:07+00:00;58;Wohnzimmer;14.93874;43.24102;5.50507;1016.29248;1671408787
2022-12-19 00:13:22+00:00;59;Arbeitszimmer;14.44454;49.36514;6.09839;0.0;1671408802
2022-12-19 00:14:07+00:00;58;Wohnzimmer;14.93931;43.19258;5.49909;1016.28027;1671408847
2022-12-19 00:14:22+00:00;59;Arbeitszimmer;14.42795;49.39547;6.09596;0.0;1671408862
2022-12-19 00:15:07+00:00;58;Wohnzimmer;14.92004;43.2065;5.49443;1016.22534;1671408907
2022-12-19 00:15:22+00:00;59;Arbeitszimmer;14.40525;49.43466;6.09236;0.0;1671408922
2022-12-19 00:16:07+00:00;58;Wohnzimmer;14.92653;43.16692;5.49156;1016.21265;1671408967
