datetime;id;name;temp_degC;relHum_%;absHum_gkg;pres_hPa;timestamp
2022-12-13 16:35:14+00:00;59;Arbeitszimmer;13.90858;52.16599;6.23659;0.0;1670949314
2022-12-13 16:35:14+00:00;58;Wohnzimmer;18.0994;36.2175;5.5742;997.13037;1670949314
2022-12-13 16:36:14+00:00;59;Arbeitszimmer;14.0358;52.44951;6.31955;0.0;1670949374
2022-12-13 16:36:15+00:00;58;Wohnzimmer;17.80834;36.67965;5.54865;997.12207;1670949375
2022-12-13 16:37:14+00:00;59;Arbeitszimmer;14.02397;51.85156;6.24298;0.0;1670949434
2022-12-13 16:37:15+00:00;58;Wohnzimmer;17.85259;36.79695;5.58105;997.11646;1670949435
2022-12-13 16:38:14+00:00;59;Arbeitszimmer;14.01119;51.34468;6.17711;0.0;1670949494
2022-12-13 16:38:15+00:00;58;Wohnzimmer;17.83943;37.23984;5.64381;997.12036;1670949495
2022-12-13 16:39:14+00:00;59;Arbeitszimmer;14.01291;51.29776;6.17212;0.0;1670949554
2022-12-13 16:39:15+00:00;58;Wohnzimmer;17.81979;37.21075;5.63282;997.1687;1670949555
2022-12-13 16:40:14+00:00;59;Arbeitszimmer;14.00986;51.3669;6.17928;0.0;1670949614
2022-12-13 16:40:15+00:00;58;Wohnzimmer;17.85069;37.1913;5.64022;997.17188;1670949615
2022-12-13 16:41:14+00:00;59;Arbeitszimmer;14.0152;51.38178;6.18309;0.0;1670949674
2022-12-13 16:41:15+00:00;58;Wohnzimmer;17.86537;37.13598;5.63674;997.16821;1670949675
2022-12-13 16:42:14+00:00;59;Arbeitszimmer;13.99422;51.35937;6.17246;0.0;1670949734
2022-12-13 16:42:15+00:00;58;Wohnzimmer;17.84058;37.26349;5.64777;997.18408;1670949735
2022-12-13 16:43:14+00:00;59;Arbeitszimmer;13.98754;51.3525;6.16911;0.0;1670949794
2022-12-13 16:43:15+00:00;58;Wohnzimmer;17.8812;37.26273;5.6613;997.16113;1670949795
2022-12-13 16:44:14+00:00;59;Arbeitszimmer;13.97648;51.36642;6.16661;0.0;1670949854
2022-12-13 16:44:15+00:00;58;Wohnzimmer;17.92068;37.26826;5.67543;997.19287;1670949855
2022-12-13 16:45:14+00:00;59;Arbeitszimmer;13.99651;51.39542;6.17766;0.0;1670949914
2022-12-13 16:45:15+00:00;58;Wohnzimmer;17.95101;37.1809;5.67233;997.22314;1670949915
2022-12-13 16:46:14+00:00;59;Arbeitszimmer;13.99288;51.44119;6.18179;0.0;1670949974
2022-12-13 16:46:15+00:00;58;Wohnzimmer;17.96532;37.25147;5.68792;997.22778;1670949975
2022-12-13 16:47:14+00:00;59;Arbeitszimmer;13.96904;51.41706;6.16987;0.0;1670950034
2022-12-13 16:47:15+00:00;58;Wohnzimmer;17.97409;37.23078;5.68772;997.21655;1670950035
2022-12-13 16:48:14+00:00;59;Arbeitszimmer;13.97839;51.44339;6.17657;0.0;1670950094
2022-12-13 16:48:15+00:00;58;Wohnzimmer;17.89112;37.41627;5.68798;997.23608;1670950095
2022-12-13 16:49:14+00:00;59;Arbeitszimmer;13.9616;51.49212;6.17606;0.0;1670950154
2022-12-13 16:49:15+00:00;58;Wohnzimmer;17.97543;37.43505;5.71938;997.1936;1670950155
2022-12-13 16:50:14+00:00;59;Arbeitszimmer;13.97877;51.4699;6.17989;0.0;1670950214
2022-12-13 16:50:15+00:00;58;Wohnzimmer;17.96761;37.47168;5.72232;997.21631;1670950215
2022-12-13 16:51:14+00:00;59;Arbeitszimmer;13.98067;51.48487;6.18241;0.0;1670950274
2022-12-13 16:51:15+00:00;58;Wohnzimmer;17.97638;37.60443;5.74559;997.23779;1670950275
2022-12-13 16:52:14+00:00;59;Arbeitszimmer;13.97877;51.55487;6.1901;0.0;1670950334
2022-12-13 16:52:15+00:00;58;Wohnzimmer;17.96093;37.65574;5.74815;997.19629;1670950335
2022-12-13 16:53:14+00:00;59;Arbeitszimmer;13.96103;51.55706;6.18364;0.0;1670950394
2022-12-13 16:53:15+00:00;58;Wohnzimmer;17.99927;37.66994;5.76342;997.23218;1670950395
2022-12-13 16:54:14+00:00;59;Arbeitszimmer;13.94272;51.57967;6.17941;0.0;1670950454
2022-12-13 16:54:15+00:00;58;Wohnzimmer;18.09711;37.56113;5.78021;997.20557;1670950455
2022-12-13 16:55:14+00:00;59;Arbeitszimmer;13.94596;51.59788;6.18282;0.0;1670950514
2022-12-13 16:55:15+00:00;58;Wohnzimmer;18.07251;37.61539;5.78012;997.17651;1670950515
2022-12-13 16:56:14+00:00;59;Arbeitszimmer;13.94939;51.61123;6.18572;0.0;1670950574
2022-12-13 16:56:15+00:00;58;Wohnzimmer;18.17493;37.49571;5.79682;997.14209;1670950575
2022-12-13 16:57:14+00:00;59;Arbeitszimmer;13.92097;51.65091;6.17971;0.0;1670950634
2022-12-13 16:57:15+00:00;58;Wohnzimmer;18.19382;37.59747;5.81905;997.17578;1670950635
2022-12-13 16:58:14+00:00;59;Arbeitszimmer;13.92746;51.65958;6.1832;0.0;1670950694
2022-12-13 16:58:15+00:00;58;Wohnzimmer;18.20698;37.609;5.82538;997.10596;1670950695
2022-12-13 16:59:14+00:00;59;Arbeitszimmer;13.93433;51.66969;6.18702;0.0;1670950754
2022-12-13 16:59:15+00:00;58;Wohnzimmer;18.23082;37.6647;5.84225;997.09033;1670950755
2022-12-13 17:00:14+00:00;59;Arbeitszimmer;13.92326;51.69754;6.18616;0.0;1670950814
2022-12-13 17:00:15+00:00;58;Wohnzimmer;18.25924;37.6153;5.84441;997.05688;1670950815
2022-12-13 17:01:14+00:00;59;Arbeitszimmer;13.93127;51.72329;6.19228;0.0;1670950874
2022-12-13 17:01:15+00:00;58;Wohnzimmer;18.33591;37.56027;5.86241;997.00098;1670950875
2022-12-13 17:02:14+00:00;59;Arbeitszimmer;13.94348;51.66626;6.19008;0.0;1670950934
2022-12-13 17:02:15+00:00;58;Wohnzimmer;18.3403;37.568;5.86513;997.06665;1670950935
2022-12-13 17:03:14+00:00;59;Arbeitszimmer;13.93795;51.67875;6.18947;0.0;1670950994
2022-12-13 17:03:15+00:00;58;Wohnzimmer;18.3672;37.53271;5.86896;997.02124;1670950995
2022-12-13 17:04:14+00:00;59;Arbeitszimmer;13.9307;51.71394;6.19094;0.0;1670951054
2022-12-13 17:04:15+00:00;58;Wohnzimmer;18.38684;37.60424;5.88698;997.01636;1670951055
2022-12-13 17:05:14+00:00;59;Arbeitszimmer;13.93013;51.76477;6.19681;0.0;1670951114
2022-12-13 17:05:15+00:00;58;Wohnzimmer;18.41812;37.60471;5.89795;997.02124;1670951115
2022-12-13 17:06:14+00:00;59;Arbeitszimmer;13.91697;51.73836;6.18865;0.0;1670951174
2022-12-13 17:06:15+00:00;58;Wohnzimmer;18.4391;37.52089;5.89211;997.09351;1670951175
2022-12-13 17:07:14+00:00;59;Arbeitszimmer;13.92021;51.80941;6.19838;0.0;1670951234
2022-12-13 17:07:15+00:00;58;Wohnzimmer;18.46504;37.61673;5.91623;997.07031;1670951235
2022-12-13 17:08:14+00:00;59;Arbeitszimmer;13.91068;51.78146;6.19142;0.0;1670951294
2022-12-13 17:08:15+00:00;58;Wohnzimmer;18.44769;37.58812;5.90566;997.07056;1670951295
2022-12-13 17:09:14+00:00;59;Arbeitszimmer;13.92231;51.79682;6.19767;0.0;1670951354
2022-12-13 17:09:15+00:00;58;Wohnzimmer;18.42403;37.75625;5.92379;997.06396;1670951355
2022-12-13 17:10:14+00:00;59;Arbeitszimmer;13.90934;51.80311;6.1935;0.0;1670951414
2022-12-13 17:10:15+00:00;58;Wohnzimmer;18.44826;37.7305;5.92823;997.06079;1670951415
2022-12-13 17:11:14+00:00;59;Arbeitszimmer;13.9143;51.82962;6.19855;0.0;1670951474
2022-12-13 17:11:15+00:00;58;Wohnzimmer;18.5524;37.62655;5.9484;997.00879;1670951475
2022-12-13 17:12:14+00:00;59;Arbeitszimmer;13.90724;51.78785;6.19088;0.0;1670951534
2022-12-13 17:12:15+00:00;58;Wohnzimmer;18.5585;37.66327;5.95635;996.97046;1670951535
2022-12-13 17:13:14+00:00;59;Arbeitszimmer;13.89999;51.85537;6.1962;0.0;1670951594
2022-12-13 17:13:15+00:00;58;Wohnzimmer;18.53809;37.73975;5.96125;997.04712;1670951595
2022-12-13 17:14:14+00:00;59;Arbeitszimmer;13.87997;51.84298;6.18712;0.0;1670951654
2022-12-13 17:14:15+00:00;58;Wohnzimmer;18.54343;37.79516;5.97189;997.02979;1670951655
2022-12-13 17:15:14+00:00;59;Arbeitszimmer;13.89828;51.83792;6.19346;0.0;1670951714
