datetime;id;name;temp_degC;relHum_%;absHum_gkg;pres_hPa;timestamp
2022-12-18 15:11:18+00:00;59;Arbeitszimmer;14.55441;44.61746;5.54895;0.0;1671376278
2022-12-18 15:11:18+00:00;58;Wohnzimmer;17.85297;43.14718;6.54434;1018.16455;1671376278
2022-12-18 15:12:18+00:00;58;Wohnzimmer;17.82494;43.06917;6.52164;1018.19556;1671376338
2022-12-18 15:12:18+00:00;59;Arbeitszimmer;14.60781;44.88115;5.59994;0.0;1671376338
2022-12-18 15:13:18+00:00;58;Wohnzimmer;17.86633;43.08796;6.54054;1018.17212;1671376398
2022-12-18 15:13:18+00:00;59;Arbeitszimmer;14.74438;44.8451;5.64218;0.0;1671376398
2022-12-18 15:14:18+00:00;59;Arbeitszimmer;14.83154;44.59305;5.64031;0.0;1671376458
2022-12-18 15:14:18+00:00;58;Wohnzimmer;17.86957;43.01777;6.53115;1018.13354;1671376458
2022-12-18 15:15:18+00:00;59;Arbeitszimmer;14.90135;44.58523;5.66332;0.0;1671376518
2022-12-18 15:15:18+00:00;58;Wohnzimmer;17.83638;43.0294;6.52005;1018.1189;1671376518
2022-12-18 15:16:18+00:00;58;Wohnzimmer;17.82227;42.89789;6.49467;1018.1416;1671376578
2022-12-18 15:16:18+00:00;59;Arbeitszimmer;14.97688;44.74993;5.71039;0.0;1671376578
2022-12-18 15:17:18+00:00;58;Wohnzimmer;17.83066;43.04609;6.52036;1018.09912;1671376638
2022-12-18 15:17:18+00:00;59;Arbeitszimmer;15.0465;44.93208;5.75794;0.0;1671376638
2022-12-18 15:18:18+00:00;58;Wohnzimmer;17.84973;42.8854;6.50338;1018.0708;1671376698
2022-12-18 15:18:18+00:00;59;Arbeitszimmer;15.10811;44.91405;5.7772;0.0;1671376698
2022-12-18 15:19:18+00:00;59;Arbeitszimmer;15.168;45.25242;5.84192;0.0;1671376758
2022-12-18 15:19:18+00:00;58;Wohnzimmer;17.84916;42.54379;6.45136;1018.07422;1671376758
2022-12-18 15:20:18+00:00;59;Arbeitszimmer;15.19852;45.2569;5.85332;0.0;1671376818
2022-12-18 15:20:18+00:00;58;Wohnzimmer;17.84554;42.3398;6.41905;1018.09277;1671376818
2022-12-18 15:21:18+00:00;59;Arbeitszimmer;15.28034;45.6068;5.92792;0.0;1671376878
2022-12-18 15:21:18+00:00;58;Wohnzimmer;17.85393;42.28048;6.41325;1018.09229;1671376878
2022-12-18 15:22:18+00:00;59;Arbeitszimmer;15.30266;45.48388;5.91994;0.0;1671376938
2022-12-18 15:22:18+00:00;58;Wohnzimmer;17.87128;42.25264;6.41564;1018.08887;1671376938
