datetime;id;name;temp_degC;relHum_%;absHum_gkg;pres_hPa;timestamp
2022-12-17 00:00:52+00:00;59;Arbeitszimmer;14.888;50.02117;6.34865;0.0;1671235252
2022-12-17 00:00:52+00:00;58;Wohnzimmer;15.38773;45.82205;5.99477;1010.91528;1671235252
2022-12-17 00:01:52+00:00;59;Arbeitszimmer;14.88266;50.06533;6.35219;0.0;1671235312
2022-12-17 00:01:52+00:00;58;Wohnzimmer;15.40585;45.88451;6.00954;1010.90137;1671235312
2022-12-17 00:02:52+00:00;59;Arbeitszimmer;14.86549;50.09279;6.34904;0.0;1671235372
2022-12-17 00:02:52+00:00;58;Wohnzimmer;15.38906;45.88585;6.00361;1010.94849;1671235372
2022-12-17 00:03:52+00:00;59;Arbeitszimmer;14.86759;50.05465;6.34502;0.0;1671235432
2022-12-17 00:03:52+00:00;58;Wohnzimmer;15.36789;45.87564;5.99458;1010.90796;1671235432
2022-12-17 00:04:52+00:00;59;Arbeitszimmer;14.85081;50.13628;6.34888;0.0;1671235492
2022-12-17 00:04:52+00:00;58;Wohnzimmer;15.36388;45.84494;5.98911;1010.95312;1671235492
2022-12-17 00:05:52+00:00;59;Arbeitszimmer;14.88495;50.07048;6.35373;0.0;1671235552
2022-12-17 00:05:52+00:00;58;Wohnzimmer;15.37266;45.88718;5.99782;1010.93701;1671235552
2022-12-17 00:06:52+00:00;59;Arbeitszimmer;14.87732;50.09699;6.35414;0.0;1671235612
2022-12-17 00:06:52+00:00;58;Wohnzimmer;15.33222;45.88432;5.98277;1010.99048;1671235612
2022-12-17 00:07:52+00:00;59;Arbeitszimmer;14.8634;50.11444;6.35097;0.0;1671235672
2022-12-17 00:07:52+00:00;58;Wohnzimmer;15.33337;45.91389;5.98704;1010.93066;1671235672
2022-12-17 00:08:52+00:00;59;Arbeitszimmer;14.8695;50.21486;6.36606;0.0;1671235732
2022-12-17 00:08:52+00:00;58;Wohnzimmer;15.3265;45.8703;5.97887;1010.99365;1671235732
2022-12-17 00:09:52+00:00;59;Arbeitszimmer;14.87827;50.17872;6.36488;0.0;1671235792
2022-12-17 00:09:52+00:00;58;Wohnzimmer;15.3265;45.90225;5.98303;1010.99512;1671235792
2022-12-17 00:10:52+00:00;59;Arbeitszimmer;14.85538;50.1811;6.35632;0.0;1671235852
2022-12-17 00:10:52+00:00;58;Wohnzimmer;15.3204;45.88842;5.97902;1011.00952;1671235852
2022-12-17 00:11:52+00:00;59;Arbeitszimmer;14.86092;50.1688;6.3569;0.0;1671235912
2022-12-17 00:11:52+00:00;58;Wohnzimmer;15.32116;45.85514;5.97496;1011.01294;1671235912
2022-12-17 00:12:52+00:00;59;Arbeitszimmer;14.87427;50.17805;6.36324;0.0;1671235972
2022-12-17 00:12:52+00:00;58;Wohnzimmer;15.29961;45.81289;5.96166;1010.96558;1671235972
2022-12-17 00:13:52+00:00;59;Arbeitszimmer;14.8756;50.14353;6.35938;0.0;1671236032
2022-12-17 00:13:52+00:00;58;Wohnzimmer;15.30209;45.8662;5.9695;1011.03491;1671236032
2022-12-17 00:14:52+00:00;59;Arbeitszimmer;14.89124;50.01745;6.34943;0.0;1671236092
2022-12-17 00:14:52+00:00;58;Wohnzimmer;15.29179;45.84885;5.96351;1010.96045;1671236092
2022-12-17 00:15:52+00:00;59;Arbeitszimmer;14.921;50.00973;6.35994;0.0;1671236152
2022-12-17 00:15:52+00:00;58;Wohnzimmer;15.27863;45.83864;5.95743;1010.97705;1671236152
2022-12-17 00:16:52+00:00;59;Arbeitszimmer;14.89677;49.92943;6.34038;0.0;1671236212
2022-12-17 00:16:52+00:00;58;Wohnzimmer;15.27348;45.89777;5.96325;1011.01001;1671236212
2022-12-17 00:17:52+00:00;59;Arbeitszimmer;14.91909;49.94907;6.35149;0.0;1671236272
2022-12-17 00:17:52+00:00;58;Wohnzimmer;15.2956;45.89844;5.97134;1010.99634;1671236272
2022-12-17 00:18:52+00:00;59;Arbeitszimmer;14.92405;49.88899;6.34576;0.0;1671236332
2022-12-17 00:18:52+00:00;58;Wohnzimmer;15.27061;45.86954;5.95855;1010.98584;1671236332
2022-12-17 00:19:52+00:00;59;Arbeitszimmer;14.92825;49.95937;6.35634;0.0;1671236392
2022-12-17 00:19:52+00:00;58;Wohnzimmer;15.29217;45.84284;5.96287;1011.03687;1671236392
2022-12-17 00:20:52+00:00;59;Arbeitszimmer;14.92577;49.87478;6.34462;0.0;1671236452
2022-12-17 00:20:52+00:00;58;Wohnzimmer;15.25669;45.89243;5.9565;1011.03662;1671236452
2022-12-17 00:21:52+00:00;59;Arbeitszimmer;14.93206;49.82786;6.34108;0.0;1671236512
2022-12-17 00:21:52+00:00;58;Wohnzimmer;15.25822;45.89891;5.95789;1011.02759;1671236512
2022-12-17 00:22:52+00:00;58;Wohnzimmer;15.24582;45.87669;5.95053;1011.05493;1671236572
2022-12-17 00:22:52+00:00;59;Arbeitszimmer;14.94637;49.80307;6.34343;0.0;1671236572
2022-12-17 00:23:52+00:00;58;Wohnzimmer;15.25249;45.85428;5.95003;1011.05957;1671236632
2022-12-17 00:23:52+00:00;59;Arbeitszimmer;14.96181;49.77865;6.34628;0.0;1671236632
2022-12-17 00:24:52+00:00;59;Arbeitszimmer;14.97536;49.67976;6.33889;0.0;1671236692
2022-12-17 00:24:52+00:00;58;Wohnzimmer;15.24048;45.85428;5.9457;1011.04663;1671236692
2022-12-17 00:25:52+00:00;59;Arbeitszimmer;14.98604;49.6397;6.33789;0.0;1671236752
2022-12-17 00:25:52+00:00;58;Wohnzimmer;15.24181;45.87479;5.94884;1011.0271;1671236752
2022-12-17 00:26:52+00:00;58;Wohnzimmer;15.20729;45.85791;5.93421;1010.97388;1671236812
2022-12-17 00:26:52+00:00;59;Arbeitszimmer;14.97459;49.5882;6.32691;0.0;1671236812
2022-12-17 00:27:52+00:00;58;Wohnzimmer;15.21339;45.8539;5.93589;1010.97437;1671236872
2022-12-17 00:27:52+00:00;59;Arbeitszimmer;14.98203;49.57199;6.3277;0.0;1671236872
2022-12-17 00:28:52+00:00;58;Wohnzimmer;15.21969;45.8684;5.94003;1011.01001;1671236932
2022-12-17 00:28:52+00:00;59;Arbeitszimmer;14.98394;49.57132;6.32835;0.0;1671236932
2022-12-17 00:29:52+00:00;59;Arbeitszimmer;15.01713;49.49236;6.33102;0.0;1671236992
2022-12-17 00:29:52+00:00;58;Wohnzimmer;15.21702;45.86639;5.93881;1011.06592;1671236992
2022-12-17 00:30:52+00:00;58;Wohnzimmer;15.21702;45.89367;5.94234;1011.05811;1671237052
2022-12-17 00:30:52+00:00;59;Arbeitszimmer;15.02686;49.5533;6.34256;0.0;1671237052
2022-12-17 00:31:52+00:00;58;Wohnzimmer;15.20615;45.85209;5.93305;1011.0625;1671237112
2022-12-17 00:31:52+00:00;59;Arbeitszimmer;15.04116;49.7839;6.37762;0.0;1671237112
2022-12-17 00:32:52+00:00;58;Wohnzimmer;15.19337;45.79411;5.92095;1011.10156;1671237172
2022-12-17 00:32:52+00:00;59;Arbeitszimmer;15.06481;49.74241;6.38146;0.0;1671237172
2022-12-17 00:33:52+00:00;59;Arbeitszimmer;15.06405;49.68252;6.37349;0.0;1671237232
2022-12-17 00:33:52+00:00;58;Wohnzimmer;15.17887;45.87898;5.92671;1011.15283;1671237232
2022-12-17 00:34:52+00:00;58;Wohnzimmer;15.19642;45.82644;5.92623;1011.1394;1671237292
2022-12-17 00:34:52+00:00;59;Arbeitszimmer;15.08732;49.58172;6.36955;0.0;1671237292
2022-12-17 00:35:52+00:00;58;Wohnzimmer;15.17906;45.84351;5.9222;1011.15991;1671237352
2022-12-17 00:35:52+00:00;59;Arbeitszimmer;15.09418;49.68853;6.38593;0.0;1671237352
2022-12-17 00:36:52+00:00;58;Wohnzimmer;15.17601;45.83149;5.91955;1011.15503;1671237412
2022-12-17 00:36:52+00:00;59;Arbeitszimmer;15.09838;49.60108;6.37631;0.0;1671237412
2022-12-17 00:37:52+00:00;59;Arbeitszimmer;15.09705;49.62454;6.37881;0.0;1671237472
2022-12-17 00:37:52+00:00;58;Wohnzimmer;15.14492;45.79096;5.90317;1011.18359;1671237472
2022-12-17 00:38:52+00:00;58;Wohnzimmer;15.15236;45.78543;5.90512;1011.21387;1671237532
2022-12-17 00:38:52+00:00;59;Arbeitszimmer;15.10754;49.68376;6.39049;0.0;1671237532
2022-12-17 00:39:52+00:00;58;Wohnzimmer;15.15923;45.69654;5.89611;1011.21851;1671237592
2022-12-17 00:39:52+00:00;59;Arbeitszimmer;15.10925;50.09203;6.44368;0.0;1671237592
