datetime;id;name;temp_degC;relHum_%;absHum_gkg;pres_hPa;timestamp
2022-12-26 13:07:42+00:00;59;Arbeitszimmer;17.6775;57.04126;8.56196;0.0;1672060062
2022-12-26 13:07:42+00:00;58;Wohnzimmer;17.69829;53.83759;8.09108;1007.41064;1672060062
2022-12-26 13:08:42+00:00;59;Arbeitszimmer;17.73205;56.3139;8.48025;0.0;1672060122
2022-12-26 13:08:42+00:00;58;Wohnzimmer;17.69466;53.84884;8.09103;1007.37012;1672060122
2022-12-26 13:09:42+00:00;59;Arbeitszimmer;17.72022;56.38332;8.48473;0.0;1672060182
2022-12-26 13:09:42+00:00;58;Wohnzimmer;17.90581;53.40586;8.12578;1007.35596;1672060182
2022-12-26 13:10:42+00:00;59;Arbeitszimmer;17.71736;56.41937;8.48871;0.0;1672060242
2022-12-26 13:10:42+00:00;58;Wohnzimmer;17.85583;53.35388;8.09382;1007.32739;1672060242
2022-12-26 13:11:42+00:00;59;Arbeitszimmer;17.71908;56.38008;8.48367;0.0;1672060302
2022-12-26 13:11:42+00:00;58;Wohnzimmer;17.85202;53.4688;8.10941;1007.27515;1672060302
2022-12-26 13:12:42+00:00;59;Arbeitszimmer;17.69733;56.39553;8.47503;0.0;1672060362
2022-12-26 13:12:42+00:00;58;Wohnzimmer;17.87319;53.48282;8.12175;1007.19312;1672060362
2022-12-26 13:13:42+00:00;59;Arbeitszimmer;17.68532;56.3736;8.46568;0.0;1672060422
2022-12-26 13:13:42+00:00;58;Wohnzimmer;17.90867;53.41005;8.1278;1007.25732;1672060422
2022-12-26 13:14:42+00:00;59;Arbeitszimmer;17.68665;56.38742;8.46843;0.0;1672060482
2022-12-26 13:14:42+00:00;58;Wohnzimmer;17.98382;53.25232;8.14002;1007.20337;1672060482
2022-12-26 13:15:42+00:00;59;Arbeitszimmer;17.69276;56.29511;8.45763;0.0;1672060542
2022-12-26 13:15:42+00:00;58;Wohnzimmer;18.06793;53.17669;8.16911;1007.27832;1672060542
2022-12-26 13:16:42+00:00;58;Wohnzimmer;18.13984;53.04432;8.18359;1007.26001;1672060602
2022-12-26 13:16:42+00:00;59;Arbeitszimmer;17.68875;56.31418;8.45848;0.0;1672060602
2022-12-26 13:17:42+00:00;59;Arbeitszimmer;17.68742;56.28538;8.45349;0.0;1672060662
2022-12-26 13:17:42+00:00;58;Wohnzimmer;18.13221;53.20807;8.20514;1007.27808;1672060662
2022-12-26 13:18:42+00:00;58;Wohnzimmer;18.2003;53.3493;8.26018;1007.33008;1672060722
2022-12-26 13:18:42+00:00;59;Arbeitszimmer;17.70573;56.28052;8.46197;0.0;1672060722
